Temperature (Celsius),Lighting Power (kWh/day),Climate Control Power (kWh/day),Cooking Power (kWh/day),Entertainment Power (kWh/day),Kitchen Appliances Power (kWh/day),Cleaning Power (kWh/day),Charging Power (kWh/day),Miscellaneous Power (kWh/day),Household Energy (kWh)
29.01930913609242,0.4705889874260577,1.3079178682598651,2.321110872682932,1.7453935937808887,4.432187425868798,1.98786164986825,0.5455196128880229,1.5276002638048145,9.89957156047863
29.79875620303909,0.6858761204358588,1.302334455416268,9.1193070109029,3.011770327506983,6.927495013088217,4.59844995748926,1.013231253793577,1.4904942350862358,6.130682222763451
31.2750546321837,0.590888682466215,4.805692883382264,9.935701977909147,2.0615105093548998,6.823590791816365,4.643296881321584,1.1484745937149201,1.4052783520125534,13.133258269081608
33.736771141863386,0.15604579529369705,2.1891631612293345,4.3525396974142225,4.697904605569849,3.8246399470814785,4.773240447496599,1.3003722029402351,4.651245033361264,14.71693224223705
34.84083469199295,0.5612523838932986,1.3682679443299017,3.6825484502863493,4.651903128216074,3.333099019093675,3.08092195641236,0.5885251575975196,4.336997688957743,11.783725794347397
32.68273413864518,0.8257632555095555,3.3961783486015262,8.122906910864327,2.7606731898744297,4.443496168273905,3.7083751391345774,1.9024427537156823,3.9869754451382695,25.718437728798232
29.17766782167334,0.5133158898372623,3.4945951131610644,4.024210727362026,1.9754779730821634,5.009407568159763,4.1140635202466544,0.4225411465935581,2.267308014009024,13.918833167339733
29.213570022770703,0.1467609197988416,3.5940192804747526,8.924499065377628,3.8170958628048757,2.668360474395979,1.5240584746018624,1.9347410320561835,2.7697131693444508,12.023362742184519
32.37582301588891,0.8076503794456298,2.069608111430165,2.8227407372598137,0.6652082456737999,6.5576855930091345,3.403828779989989,0.1282266327642572,2.589492851578188,18.567402078956214
27.387771457683023,0.281227403922377,1.0604427368579001,3.007641571034866,2.6364605271964305,4.40537936012696,1.1371916052132467,1.0141388144520067,1.640291484017177,8.523105624369066
26.104741131313947,0.33275875139923494,4.860061477817887,9.833212440804925,2.0134552742165006,3.338318838939717,2.9902643335549035,0.7333988924214693,2.7726262076694512,25.054924518850992
28.546221576407767,0.2482357180890663,2.00357218276441,7.390711186160037,4.642411482961496,1.7477469507479344,1.6193707264809096,0.9533344864674764,0.6372344653373951,6.86376609199427
27.87238991654082,0.3971935583843478,3.70410515221019,8.775097795431623,0.5540136227270714,2.6719161228252486,1.7316917038483388,1.1842627000634993,1.0931466807385664,29.67217341501293
27.963081204559902,0.7810763551197715,3.8265194795148383,4.594635018812144,2.987666940732571,7.644968202291886,2.460190266770406,0.9276194002241471,4.489653182760259,24.306119232416435
27.3360775104991,0.5674472735535436,3.4400296683179428,7.411869996164835,3.8329861147998168,3.135697807736686,2.729748666866012,0.8882090155730303,3.8825589516414047,9.96789203835431
25.42093189636362,0.2843931467356413,2.251629576854593,6.753934618468778,2.6825809438581856,2.182015025569247,3.492689698128749,1.4921744892852824,2.402907840765892,5.13805292809006
25.178739347334137,0.8900470703368367,2.084385015056263,6.825200960983576,0.8843136357322474,4.224709541584952,1.2977136737540627,1.4031649226642828,2.8271766302774477,25.386535711370854
34.87722389736032,0.8916236694563763,3.3906731308108125,7.460259676301773,4.87607625512556,3.149614203521741,3.0147670449497785,1.683215435868111,2.1649949868198983,22.67143359619043
29.277731337358624,0.8835205825414062,4.4643825344467665,6.6028733850327885,2.8310469411924406,1.246114751898359,1.7305005210124045,0.5749220643550416,3.833509402223026,23.225179201024684
28.843266471596817,0.31491659024338536,4.786934915693582,5.432498954421328,3.263838099435551,3.2620165209559207,3.2959007001269676,1.2581041685327208,4.028842306544358,24.281758667148644
31.7964728269307,0.5061154097628893,1.4236232176150305,4.207381555044375,1.564744022183783,4.80876036757628,3.549618449044734,1.2118700922464223,3.934783355914216,6.851116293352259
27.182538878650643,0.9864906905267876,1.6193144503908794,8.148650647305615,2.6757413829806174,4.861986604139768,3.2268370262114154,0.8025018406581086,3.7517527617550233,13.961643213606814
34.49961183950225,0.7948112286789913,4.778945035132319,3.8101794400254896,2.4311727138124484,3.495912448238221,3.9531820419132306,1.0235093296150937,1.4202695241175811,7.896726488128243
32.86345014415552,0.12445067910300384,3.9461409133391703,7.538834449235313,0.8370312890089269,4.131119293768204,2.3424369769636053,0.6961860722808846,2.0208649065821547,26.577585646889837
25.894110023122597,0.15868413213444285,4.531975299319092,3.866662581194613,0.9777215909636026,7.758625427643365,4.060426366532523,0.3695043554722719,2.6143044574265373,20.58245317068895
29.175807757849284,0.5175382391310995,1.8105305365413726,7.002641359635631,4.268626338284486,3.641439340612181,2.7310683268327747,0.5062223002591923,1.9885684614244503,13.27245062131623
33.791183075621646,0.9182981852754042,3.3503434844376074,7.976626137032231,1.5791897849296561,2.807587692819881,2.936737993290387,0.3004759281622821,3.89723090071248,6.588958757150591
34.4473202229141,0.5848316181574428,3.8045583776698946,3.7497111112523136,1.3773122217438374,2.704269308467321,3.5924085090442857,1.3978321928612358,1.982090859124796,12.774558042891556
29.674015112498697,0.5480312572308612,3.7204475417878906,2.4795464068904662,2.7721015306256267,4.2043522889289395,1.0734335359968958,1.3553820469073878,1.1220443905340172,13.129583050668677
31.134113892107077,0.19492632996096754,2.6326067634667925,3.0477899439533926,3.9593620911313083,6.316641041018609,3.6159768856809933,1.9061521060017583,2.2956820342173683,23.240154458451602
26.67033946092075,0.6911020942518646,1.061579566765234,6.847975738168204,0.7787593336054457,2.4419172893193126,3.4743405962884615,1.4863889859297585,4.909614947520711,20.93893678388033
34.911686261369766,0.839892844540203,3.3317042272170525,8.795571249805885,3.0956356383721513,5.965072889985376,2.2393884670131197,0.19888709363664975,1.5164663582010915,27.180318564408164
27.316717013834435,0.44237800675680616,2.012406156718435,2.359974569883395,1.0364469927825801,1.148048763445914,1.343177139597958,1.780065830465013,3.2547139652445307,16.805373129048732
34.42731774135126,0.7980506658327947,2.8010169845715613,7.87321007233317,0.6640747287152831,3.932530845887622,1.3637417996521646,1.7390828095968789,2.4483787242786783,7.989856148457543
31.496466489923684,0.9680289885107305,4.830324060335269,4.730549167600417,0.7373477847299783,6.431055456419508,4.692894987940914,0.9423086094681274,0.8196105544219698,22.831119680574876
31.07736794878859,0.2833898132149202,2.596141270569739,5.82822695935618,4.253738486937986,3.37113069042102,3.7571172849033485,1.213139796003051,2.695444726991268,24.019626215422434
30.126885110165084,0.5709966680752672,4.359206426657707,9.430876398764525,1.030876176326277,4.946159710117796,1.5084104550829616,1.954548831697786,3.6597394789174063,19.031929939237408
27.306698117177586,0.35842416227611795,1.7541624229970045,4.655772037886764,0.7031811398553138,2.4348546297813756,2.4268926772356254,1.111378291311516,2.8094898912251844,24.274179498864026
26.765280320055084,0.8135689771304554,3.6898419921001153,5.722695471515888,2.470549492143105,6.193967737883206,3.3699319756063857,1.8201114739145705,4.424477286859615,17.344889909109767
27.204862090701752,0.6198340292930418,4.908027817755774,2.109459318085449,4.297970623739111,1.3659537228813172,4.342286820362595,0.2577736398393542,1.800216574959122,18.06832073454985
26.864382621442545,0.6711241757952734,1.4075724034917472,2.652789760038707,1.6808376942018586,6.967798514128503,1.1746437148520341,0.4629985505464974,0.8881212708678421,15.68852545896374
32.79584473566753,0.8181227436543047,1.033279768908768,4.068732729078272,2.397706778866624,2.387374704951677,1.9465325258800354,0.9374343925385038,4.714545252461027,5.63547816860238
28.501252591667303,0.4563734253962094,2.7343311705304574,2.2228179265685952,0.6796513965368804,7.120786221958316,4.55899596118152,1.211037935840879,2.2018835728769854,7.697285674832611
25.578426765633964,0.9235810615663389,1.3705019322054688,7.051002608386008,2.5208533136069415,3.467704689103621,1.036662200735266,1.6508329185393205,3.09382498154135,5.785729642168357
34.691026301408115,0.579725980521526,3.9935373987049254,5.41118685441298,3.0992588628671016,6.058785021321406,1.8055964111755496,1.977698018772055,4.064014067585882,20.91026028159451
33.83785884963426,0.2421593405518132,4.658194655394236,6.385161621824176,3.0690817418846517,3.2345770845033193,4.836096703891863,0.8388178433008212,1.9594114874401125,12.858899526908168
34.277522831952126,0.7263092063519222,2.7360838908350353,3.3971774871706364,1.9959201147846433,7.341381698642532,3.4536073860886844,0.19008970866616137,3.72274042179925,17.71426727911757
34.94907822646435,0.8139352153944289,2.034846568621764,4.367456235492929,1.9198993129841098,1.8864598786286204,2.046685466550026,1.6222258562611171,1.1093848241802262,27.689161848152324
26.738952492194873,0.385085509360774,2.737613276026439,7.310595798821801,0.9798062852146905,2.2496385249081907,1.2679643775833904,1.2483233662573354,1.8108218624247736,11.232305728721872
28.962420189026588,0.8714613312988777,3.893791271400004,9.7224217890432,2.1505924429082075,4.451210876111616,1.1127653617888886,0.47723143184958317,1.1511978626143395,15.259573075890744
32.58238475704091,0.9155289292891897,1.036216646321484,2.4033341888176736,0.9477260099283409,1.5735690732670229,1.978980318547709,1.0401740675806983,4.15053751280611,23.888778463576216
31.960206180537924,0.34921403864002803,3.3578159579387887,9.123074566842128,3.949681751204232,2.3718612929123335,4.525943278355642,1.5103894665140762,1.501921558520534,10.71995413729056
26.53895906339855,0.9851693254436998,3.4531667395495163,6.615049610489668,4.848234339866837,7.606364675484101,2.663654617190038,1.563782395430423,3.7283159993234465,6.924497745719824
33.158331249906176,0.22664037524388259,3.550752987583742,6.51135653404499,4.865335055000181,7.83542762803521,3.881333476663972,1.0492749827976477,4.744842787605436,12.243786322844201
27.244405718366608,0.28181410156224096,1.9680883199235089,6.002228281662083,4.392819947189272,3.633815305312954,4.673140141519831,0.6799076072448323,2.8749749408099463,9.030532181350111
27.23817614822623,0.2658023553142235,3.856210893512507,2.555152687233467,3.203564672028286,7.46300214709755,2.6321618464112664,1.9501109058731376,2.9301313651730947,28.242441308564327
30.369744228934135,0.9045907390070834,1.3655659453271056,2.7190148138892853,3.6538956375974596,4.813772729714023,1.7651094841495882,1.3603889608173365,2.574651056440154,25.203009489110425
30.929399348417032,0.6888632970924656,1.7970813458672033,6.807296045272689,1.7834261120618633,2.8881972611163693,3.068471723427678,0.8756512867579674,1.9665056452713925,20.835093912760584
30.80086207837811,0.2368938549000456,4.509880186617927,4.727668571484466,3.3384668907767927,5.916791047564191,4.632334748239417,0.6328801259888396,2.640447639162127,26.78651475469294
25.914868373977548,0.49629107653151405,3.9548926029062654,9.338144532621445,2.5504229724794487,5.612312646024001,4.217497656550803,1.4890956677067682,3.212633895200417,25.091801922477863
33.7746086263038,0.6537682225628219,1.054982216045381,5.252724298875778,2.6690780289961964,7.923877233761133,1.2633193734526151,0.5601485466281586,4.936962074767967,9.664251472150896
27.65600042588706,0.17511767649044496,1.9935050414792008,3.1462516696211287,3.9099945216882106,2.8553310118649833,3.7702912003103273,0.42624897905000747,4.7199405169320094,27.313974962249443
26.295149212828044,0.8941747315666049,1.8576259319726582,7.717750668016288,1.7686326001876325,5.704416518632148,3.287590089835815,1.1066843890279336,4.379688312319048,18.48355604789127
33.88748079868977,0.8232431818973817,2.0832253121478903,4.346827371528079,1.9311782526253394,1.3641662852061283,4.6298527053857015,0.6509760460238695,4.501087410671863,25.186003879101563
34.556514982297536,0.5546860962189745,1.9902390811195456,6.203762458847145,4.6608880600788645,1.795522270877036,1.489925667401189,1.2949197753548687,2.6053213248141933,27.40228249808733
33.621276172654504,0.9704139537332533,1.250105182971383,7.58266228404136,0.7530093268293752,1.0274286246576527,3.1361444528186264,0.3240834822610436,3.4584994722985916,12.950086874296597
33.095160747248784,0.47598488134758976,2.8357620663872813,9.202112889616563,2.6853543428600317,7.996224767417711,4.517850774047569,1.344388098677911,4.5278002532129635,7.751298113191919
31.55241980639022,0.985699287132848,3.9309338991446605,8.337529558413408,4.607603601835378,6.615915880032344,2.640095146966972,0.6382634031956341,2.2682784424610887,10.698379063548542
30.508573706091394,0.7011279989232644,3.4269268988697457,7.410888542981793,3.2466335351817066,6.507061103134785,2.9279796709314683,0.1004615754255742,4.827931152554609,15.677694715656408
25.8698675991141,0.6712041459285473,3.691486674392319,7.437065459161149,2.9588318339545943,4.568082527017258,1.2818427106678332,0.3411785095809351,2.3710372793113237,25.45036914806233
29.084532130706986,0.24935940576620652,1.3245967141449566,9.567397152256692,1.6238488065320984,3.1004695803380793,2.1125745617956433,1.8738692178866787,3.2048719942694706,26.518264581408587
28.72688517012314,0.8937349824741796,4.805962840707149,4.366592779972288,2.044739700790017,2.0588499912387315,2.2980265966757893,1.7479738143191799,3.6941212097256737,5.173803263279767
27.597537837603262,0.48474071912855365,4.353967335372099,2.0088967535694993,4.334217871121118,2.9927231719252454,4.780489794979548,0.5438571608688499,4.777664058841722,17.768682564439143
32.23420113688585,0.24601006520423144,4.22036127398265,4.1756364751855894,3.0164815929580615,3.631798553503974,2.130669442164636,1.5789066186364333,1.6007732332351972,15.435275078719474
29.958757350787707,0.11134676797818314,4.29193522016707,3.743131037013952,2.8163398719055093,6.294170678862058,2.843474941078608,1.2562860270305511,3.85758940207389,10.552695261768257
25.81046215907648,0.6037801152745443,4.730842032531045,7.294676680911985,0.9481087109301302,4.777632522322067,3.685217694257119,1.944718951754752,2.84367013764837,7.996634183342071
27.201832019498113,0.5746596599104087,3.177015864454791,7.069692798124232,0.572126704048054,1.542385385888379,1.6487334896315096,0.8098507531147122,1.7085071327928847,13.4403792850907
31.83258763659596,0.7474182601322427,1.8011280714705036,6.7476910616377905,4.836583349091721,1.1262030627123858,2.945769548567498,1.3947751637826253,3.9947307790837576,28.57274259781298
25.761308594903003,0.901232247716022,3.4671344314101646,2.1299475456756296,2.1964377527907875,1.716325256738442,3.9541561579036304,0.22071787260544531,2.9850002607823094,13.080073300518881
33.51206914048769,0.17146592617872658,3.971525974671756,7.83022443560518,3.2144587794477695,3.8734909958816552,4.467420852108264,0.8528699589511712,3.474382192923541,17.969765543584153
29.951465270139742,0.7583468413063261,3.9516695734161016,4.588243299883932,0.8587178293427824,7.532350419343128,3.505037098649707,1.9312535562575428,1.9530548086005546,22.575473972379445
29.80586577326648,0.268670749687824,3.0857960966675204,7.320447912053049,3.5740142857537096,5.461817368464551,3.6762140612677916,1.124063661455229,2.6657327832242226,14.09074005948235
30.924077846595175,0.8723593478414475,1.2738348773343122,6.452627428017227,4.696550189176824,6.6127812991286055,1.5051338903382758,0.6469710563362047,3.278094129446302,29.294552068024018
33.24680965925149,0.8371571624754904,2.4844517537205113,4.741847403423257,3.0904936384883883,4.26462216153184,4.783105988985389,0.328514829944353,2.3220986642142982,29.061182373552782
28.47809207902193,0.58671437948699,4.68306643385343,3.076610136832862,1.0675189506893474,3.5316625823652994,1.5302963099379294,1.4367038463449078,1.3926764293146559,11.294557395634104
31.780161525590636,0.7392185187609803,3.337795639029704,2.7553511812838476,3.117746873630645,1.758802609016359,4.098691748727193,1.325226482516481,4.827382215418868,17.431212647309636
30.65731963995791,0.3829151018653736,3.1533277730228537,8.652146664897788,3.948562458970936,7.131531155303435,2.0592652871132753,0.8104835558471717,2.8016039301917783,12.521957745419241
27.670282701694212,0.5240511090395332,2.075414057528774,9.347180336652464,2.328874414583084,6.48212020319532,4.734372574805006,1.9067885685450852,3.8026416662946523,12.12101235943669
33.78629986355158,0.8394732079394245,2.4737956796663156,7.198304374114397,4.459269865736605,2.1768266831840757,3.879838157477918,0.1421853446769156,2.3497123710022616,5.92217368386332
32.97426021606928,0.5133386774558926,4.581384356612677,2.827472918883867,3.41907329010814,4.585823947133823,4.015254851913475,0.677075318100469,2.0980929381157236,20.23910834949742
31.584518346584254,0.4220184387928976,3.665852190107343,5.216217735105926,4.5466201323014115,4.4116236554487145,1.8762366922395333,1.8500320239692047,2.3322393431020627,17.56697558072154
33.50581729094242,0.5447912025252699,4.149548107009331,7.831513600841258,3.3057739006130173,5.3756408688057,2.7721599065406433,0.7097773328069367,2.3413848970354243,6.286968781249733
33.672942009598025,0.8454243271934965,2.8173816922706205,8.238567072080546,1.090795874021709,7.623308257938828,3.4712527783571456,0.5792803843248238,2.948810521738791,11.966161605915286
32.08362976715035,0.4016872426337855,3.5209888778246317,2.9457489783287087,1.893612699973351,5.058400092337357,4.079894472826403,1.11501877886937,2.9456144149161343,27.706647149166344
33.37013328363672,0.25638543382216944,1.9935344349728301,2.0002457507630593,1.4080772671360562,4.781520867450331,1.4158375036495583,1.665223324849022,2.7371921714729224,10.98904726667431
31.974714616692836,0.7408126182977027,3.821843321133945,7.69709636704484,4.589719239725881,1.3522605305426476,4.849461265818114,0.295978845668886,1.1065360321284714,8.622371802280577
31.801407717603006,0.8433803914372736,2.710405334813349,4.852769407889645,3.921800302793672,1.4403523321261675,4.5608826822182245,1.8917393483268987,2.73233965325239,17.236319006939077
31.186113782151843,0.19057373067118,2.7701820592589823,4.035850652946082,3.5437926600950274,2.3114275392875223,2.0813943619823374,1.6106384742442117,1.2609675518929317,29.641261352765017
32.527166395576415,0.31588670148035025,3.5972892983075266,2.1031797583162035,1.8543484383422975,1.227295401842238,4.291040972129328,0.4443754855479487,1.0676110383309432,11.05138178778751
26.58605105293074,0.22777479078489452,4.745122485875706,6.322395254091997,1.328201474225961,6.2034702689900865,3.0732956921592938,1.4528151262765092,4.696905728035254,21.803388685146963
33.80870759198928,0.41314727042394994,1.2560253864344837,8.809205883407854,3.904029895950103,6.063312127957742,2.8472259262480746,0.8314215730113586,3.222275059164669,24.04049038321794
33.71843527745232,0.5053158810148713,4.29897294938803,9.661053170180704,2.6337107564558586,1.9523936410215006,2.2577364232456216,0.8643598883450054,3.467705261560629,10.940938599809993
25.29247283034559,0.7739437032669758,2.1695324416487725,6.525959604906314,1.516052984677831,6.852552305566967,3.32387434652637,1.5882511756338462,2.308071516500137,23.20540871529649
33.25816750564763,0.6860328263935067,2.7756778180255113,6.115690621919153,3.274798901743738,2.083502243922784,3.919556470814391,1.9292911351633912,4.590414013616889,14.19457831798133
26.28869867473445,0.658835710730588,1.0876533151000358,2.680451083913929,0.6815023346230339,3.1082291089815115,2.643731619851033,0.3406461584096685,3.3706872031084947,20.807645764839485
